Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
bb7cd2bb-0447-4b4b-97c8-380864ce5bf0,Honestly this update is fire.,Positive,4,493,193,3298,2025-09-21 18:16:36,video,en
7c2c757b-04d5-44a8-8cb7-fd60d4756949,"It is neither happy nor abysmal, just common.",Neutral,166,286,106,5260,2025-09-27 18:16:36,image,en
2014775d-2d41-4efd-bbf9-208a0e1cfc2c,I have my first glad in Australia.,Positive,969,321,154,8114,2024-12-21 18:16:36,text,en
ce3a3f25-8b64-4e0f-8c86-355ac5bd5b6c,"It is routine, does the job but that's it.",Neutral,244,237,48,5692,2025-10-20 18:16:36,text,en
4ac64dca-c6dc-41ea-a5d5-81f14ccaa14b,I scored outstanding runs in this match,Positive,421,69,43,1443,2025-05-20 18:16:36,text,en
739bd13e-59ee-4a7f-89a5-e3873643a9e7,"It is neither incredible nor unhappy, just so-so.",Neutral,939,445,160,2110,2024-12-29 18:16:36,video,en
7707c7cd-626f-4477-a832-402fb2bc597f,Just joyful! I love it.,Positive,759,200,15,7183,2025-07-13 18:16:36,image,en
d1a5e45b-48e4-4e38-a26b-29b764230499,Just glad! I love it.,Positive,434,50,76,4822,2025-09-20 18:16:36,image,en
9260b402-02cd-4017-bfe9-b6d245f2f99a,The quality is broken and not glad at all.,Negative,106,89,134,6996,2024-12-08 18:16:36,image,en
1c12b49e-e639-4c9b-841e-a976a664aef5,I have never seen such a happy performance.,Positive,220,470,105,4524,2025-10-20 18:16:36,text,en
f4c14a33-4887-444a-9698-bfe4284c0555,Honestly this update is crazy.,Positive,329,212,153,7495,2024-12-27 18:16:36,text,en
ae555c6b-c583-4df7-ad5b-813917ff8dbd,An standard experience overall.,Neutral,195,70,70,8990,2025-06-05 18:16:36,text,en
3521bf40-d6b3-4263-8f96-f529c0a874b4,"Supposed to be excited, turned out garbage.",Negative,103,397,19,1910,2025-04-19 18:16:36,video,en
513be22d-3037-4158-a224-e07a67a47b54,"Not sure how I feel, seems ok.",Neutral,358,125,72,4187,2025-09-05 18:16:36,text,en
0e884a96-2f59-4a00-8145-5a5b9827f5f7,Just superb! I love it.,Positive,834,372,2,2188,2025-08-27 18:16:36,text,en
afec7ee3-7ed0-4d18-9da2-f66f3d5b3417,"I thought it would be joyful, but it was nasty.",Negative,607,74,126,8957,2025-03-11 18:16:36,video,en
3d897a4e-4071-446e-9339-48a70b0f1959,"It arrived today, looks expected.",Neutral,3,389,57,8616,2025-06-11 18:16:36,video,en
02b0eec6-a782-4b28-b4e3-d2cc22c8fee3,"Definitely pleased, I would recommend it to everyone.",Positive,64,190,174,7495,2025-08-16 18:16:36,text,en
8ab482a6-9968-4b6f-80c0-99fb31c46f60,An basic experience overall.,Neutral,177,45,83,8045,2025-04-24 18:16:36,text,en
7711830d-d2e0-4f22-9c58-6583cc734862,"It is steady, does the job but that's it.",Neutral,800,245,155,6778,2025-04-15 18:16:36,text,en
e230be5b-838d-4383-9ae0-622721c3728d,"This is disgusting, do not buy it.",Negative,424,398,8,2503,2024-12-24 18:16:36,text,en
d0850302-fadc-4734-8be4-e370f622b5e6,"The product is decent, nothing special.",Neutral,132,433,145,5255,2025-10-25 18:16:36,image,en
2b8f4027-635b-4a9a-ac6d-b6a56f4e466d,An average experience overall.,Neutral,943,177,182,7876,2025-09-07 18:16:36,text,en
f5757a24-826a-480d-9d5d-c8c7706be977,This is absolutely wicked!,Positive,900,280,154,7913,2025-01-09 18:16:36,video,en
63342a16-b90e-49ff-901a-01d8219daff8,"The product is plain, nothing special.",Neutral,412,120,179,7401,2025-02-03 18:16:36,image,en
10afd249-c5e7-4d76-aa7a-aef28cade0b1,"The product is middle, nothing special.",Neutral,723,489,134,5460,2025-03-11 18:16:36,image,en
80139784-d44f-4e5f-b09d-4ad512965549,I am so first-class with my purchase!,Positive,177,444,80,4967,2025-03-03 18:16:36,image,en
37e489de-21b2-4380-84b3-6b525c8df90c,"The product is unchanged, nothing special.",Neutral,869,55,167,9841,2025-03-23 18:16:36,text,en
5d4692af-77cc-47d1-8a5e-7c4e97870e05,I was terrific in this match,Positive,802,197,144,3706,2025-11-30 18:16:36,image,en
36eaa94c-fa01-49b2-bff3-9d7f95edc876,The new features are lit.,Positive,364,366,104,8829,2024-12-10 18:16:36,text,en
c52fa11f-1f6a-4149-8b05-e506aecc4d24,"I regret buying this, it is painful.",Negative,120,125,120,1893,2025-01-04 18:16:36,video,en
72b5d289-638e-463c-b087-0e33695f6f11,I am very pathetic with this service.,Negative,98,476,116,2865,2025-11-19 18:16:36,text,en
6474482f-021a-47ec-838a-f5cadd99c355,"Great concept, but abysmal execution.",Negative,151,100,115,9623,2025-02-18 18:16:36,text,en
959883fa-0797-451d-b371-ab4a75dd1247,"I have no strong opinion, it is undistinguished.",Neutral,970,185,191,1997,2025-07-27 18:16:36,image,en
4463fde7-34bb-4a8c-9b18-3520a0c373e5,"Standard quality, pretty basic.",Neutral,710,167,33,2793,2025-09-27 18:16:36,image,en
6860fb8e-55f4-419e-bc8c-8a9e532afd89,I am so fabulous with my purchase!,Positive,533,432,156,2197,2025-07-23 18:16:36,text,en
2ca399d4-e349-4502-b547-a4c2b37e4bd2,I have my first lovely in this match.,Positive,452,77,36,4442,2025-01-21 18:16:36,video,en
ebb72688-02cd-441b-9a06-07550f1672d5,"It was not abysmal, it was actually excellent.",Positive,623,242,30,8069,2025-01-01 18:16:36,video,en
2af8433c-c60f-4760-b568-5ca343ead20a,"I did not like it, it was broken.",Negative,866,309,60,3789,2025-11-27 18:16:36,video,en
57db8d4f-0c79-49de-a87f-4f496847d26f,"I really satisfied this product, it works splendidly.",Positive,938,311,119,7644,2025-05-21 18:16:36,video,en
6378a3bb-7dfc-4536-b71c-59e6bbd16dc3,"I really joyful this product, it works wonderfully.",Positive,685,41,111,9900,2025-05-25 18:16:36,image,en
78653b1f-e15a-4c71-8fa8-2fc89ad24093,I scored great runs in this match,Positive,767,364,163,9146,2025-10-15 18:16:36,image,en
d6ad0749-f6ea-454e-a0d6-7038e0780925,I have my first beautiful in this match.,Positive,776,130,139,697,2025-03-14 18:16:36,text,en
e16b889a-0299-4e86-aa4d-40ebe5e98db1,"Definitely outstanding, I would recommend it to everyone.",Positive,211,41,59,5997,2025-06-28 18:16:36,image,en
61cbee28-9b9e-4a22-aa3c-2799483f6a69,I would love it if the app actually function.,Negative,989,300,77,3128,2024-12-22 18:16:36,image,en
aeea8755-c00f-442e-a5f4-1a1a6fe7c2cc,"Super satisfied experience, will come back again.",Positive,811,51,175,8365,2025-09-05 18:16:36,image,en
9af3ea36-ab6e-4c50-be68-fcc64573b149,I am unhappy regarding the support I received.,Negative,207,396,37,4805,2025-03-27 18:16:36,video,en
6ef377ec-ef01-4da1-92ad-4e1dbfbcc433,"It is okay, just moderate.",Neutral,499,447,183,4980,2025-01-17 18:16:36,video,en
e7ab6b67-e4c6-4b6b-bfb7-78f8f60f14fe,I am lousy regarding the support I received.,Negative,899,386,78,5367,2025-09-29 18:16:36,text,en
549c31a8-205a-49d6-9c0c-550311216122,"It arrived today, looks basic.",Neutral,330,282,114,8885,2025-10-17 18:16:36,image,en
5c20ba29-60c8-4111-a832-0d7bec0b5444,This is absolutely sick!,Positive,964,422,179,624,2025-05-28 18:16:36,video,en
69aa6d18-cdb3-4fec-bc27-fdbdafc7672b,"It is normal, does the job but that's it.",Neutral,288,149,84,3385,2025-04-14 18:16:36,video,en
2c71135d-8e91-47dd-984f-f724a2055e0d,"The product is middle, nothing special.",Neutral,99,46,27,5475,2025-09-22 18:16:36,video,en
36ac4341-e96c-4e39-a418-de8bcd588025,I am so nice with my purchase!,Positive,255,107,124,2587,2025-02-16 18:16:36,text,en
2aa095d1-11b2-4be1-ba7b-95993fd60c20,"It stopped working after one day, simply disgusting.",Negative,669,125,184,6797,2025-07-05 18:16:36,video,en
484d22c2-5fdc-43e5-bd3e-2ceda675fe3d,"I really outstanding this product, it works absolutely.",Positive,915,215,197,8653,2025-03-23 18:16:36,image,en
a02aea97-5fcc-4bae-82c6-f23db81c0a5d,Why does it always glitch when I need it?,Negative,900,495,149,8274,2025-04-27 18:16:36,image,en
ba7ce0f0-80ac-404f-b1a6-e7187653fcc4,"Not sure how I feel, seems mediocre.",Neutral,339,177,1,5923,2025-09-10 18:16:36,image,en
63ab67b0-8aae-40f2-8641-68c90a116305,"It stopped working after one day, simply garbage.",Negative,983,437,184,8261,2025-01-27 18:16:36,text,en
cc7d6c1a-501e-483e-934a-f24bad310116,I would love it if the app actually work.,Negative,839,172,6,6229,2025-01-07 18:16:36,text,en
9d9ad694-7c89-449c-ae44-ce6fa30593bb,"The product is fine, nothing special.",Neutral,665,234,157,3774,2025-02-11 18:16:36,text,en
4f809a20-8955-428c-a862-032c8f285c00,An ordinary experience overall.,Neutral,693,187,66,4434,2025-11-18 18:16:36,image,en
0883be9c-e0d8-4f48-8f93-733f549b74a4,"It is neither amazing nor unhappy, just general.",Neutral,750,230,54,8100,2025-05-22 18:16:36,text,en
c931b514-6f04-43ba-9bdd-5095ba4c9887,"I wish it was excellent, but it is not.",Negative,614,373,85,1911,2025-02-08 18:16:36,image,en
3013ceab-222f-473b-a934-a77bd79aea1c,I am regrettable regarding the support I received.,Negative,726,378,103,3229,2025-10-29 18:16:36,image,en
782d6fce-a559-40f8-95f4-c2acc9bdb3bf,I have my first superior in Australia.,Positive,220,489,100,8134,2024-12-19 18:16:36,video,en
1ca405f6-a9e6-4aa2-80f4-1a463ee1e34a,"It stopped working after one day, simply annoying.",Negative,408,425,38,101,2024-12-16 18:16:36,image,en
3956f533-f3da-4273-961a-4c5ec9b37965,"I have no strong opinion, it is basic.",Neutral,302,182,104,4481,2025-10-26 18:16:36,video,en
f6a07d8c-8498-40e9-ae9a-f1a102048441,"I thought it would be best, but it was dreadful.",Negative,265,273,186,1632,2024-12-11 18:16:36,text,en
5c6dcbbd-cb16-420d-a661-1f5fb076aa01,"It arrived today, looks common.",Neutral,648,99,173,2226,2025-05-26 18:16:36,text,en
e44a819e-c04b-41c5-89ce-f71c726f6572,"Not sure how I feel, seems normal.",Neutral,350,405,140,8804,2025-03-10 18:16:36,video,en
cd3effc5-df43-41c2-9b49-4f96d32e680e,"Worst experience ever, completely poor.",Negative,195,328,70,7206,2025-03-16 18:16:36,image,en
9d6d40cb-845f-4cea-aa8a-b2a3a9370155,"It stopped working after one day, simply miserable.",Negative,612,270,31,2097,2024-12-11 18:16:36,text,en
08f778a8-abaf-4dc3-baef-1de4d0164350,"Great concept, but poor execution.",Negative,314,64,119,8156,2025-02-09 18:16:36,image,en
24c27f9f-35a0-453c-9794-c2b39faac80e,I have never seen such a satisfied performance.,Positive,726,60,59,1081,2024-12-26 18:16:36,text,en
6d365cfb-5ab4-41d8-8426-2bed59b3c317,"Just a basic day, feeling basic.",Neutral,279,355,72,6068,2025-08-07 18:16:36,image,en
e37339e9-4044-47b9-a349-5b4d3cd5abfa,Just century! I love it.,Positive,426,289,114,3980,2025-11-21 18:16:36,image,en
71d6dfc7-1ae3-4433-b351-38a49da42d26,"It is okay, just flat.",Neutral,276,42,66,2015,2025-01-27 18:16:36,image,en
0b3aedb6-4dde-4f9e-b262-23ed559672fd,I have my first beautiful in this match.,Positive,718,195,33,1213,2025-07-03 18:16:36,text,en
73c0e655-b4e4-465e-90a8-b6c6b09692dd,"Super best experience, will come back again.",Positive,504,373,177,5509,2024-12-05 18:16:36,image,en
c1f33ebf-362d-43e2-8655-60585f7553e2,"It arrived today, looks usual.",Neutral,84,10,123,8388,2025-11-06 18:16:36,video,en
a702f21f-0a66-4892-be11-b4d6498a303b,I have my first fabulous in this match.,Positive,475,221,54,5992,2025-11-07 18:16:36,video,en
fe728e33-2834-4167-a1c2-8dab66ab6b78,"It is neither happy nor unhappy, just so-so.",Neutral,622,166,43,6532,2025-07-28 18:16:36,image,en
22fa3ae5-2607-4532-9f28-e514bb1473a0,The quality is pathetic and not highest at all.,Negative,198,171,132,2805,2025-07-15 18:16:36,video,en
a938027b-a213-4654-8044-3ce6ce264d98,"This is fail, do not buy it.",Negative,757,65,132,8806,2025-02-28 18:16:36,video,en
6da39128-75b6-4421-bd45-96e322effbf6,"Definitely stunning, I would recommend it to everyone.",Positive,609,439,41,6780,2025-11-28 18:16:36,image,en
49a00950-9360-4633-b25b-fecad513a000,"Just a so-so day, feeling so-so.",Neutral,756,425,19,5688,2025-10-15 18:16:36,image,en
44c5c1af-2438-442f-bb4c-64e457497cb2,"Definitely brilliant, I would recommend it to everyone.",Positive,143,439,83,903,2025-07-30 18:16:36,image,en
14bd3da6-dd01-4a26-b953-b91fde55dfe3,Why does it always freeze when I need it?,Negative,893,418,118,8988,2025-11-13 18:16:36,text,en
004c041c-e57f-4f26-a97c-0db8e323c9dd,"I have no strong opinion, it is simple.",Neutral,560,395,163,8998,2025-08-24 18:16:36,video,en
0022bc27-9952-4842-a8b1-71706ec47e7b,"Just a flat day, feeling flat.",Neutral,670,313,29,5342,2025-11-26 18:16:36,video,en
ed82f15d-8539-4575-803f-8fe1ac1ab28a,"It is neither beautiful nor trash, just balanced.",Neutral,776,419,42,2751,2025-02-07 18:16:36,video,en
b5e681ba-c9f5-491d-bd97-0ce0071978e4,"I did not like it, it was broken.",Negative,584,339,135,1721,2025-10-21 18:16:36,image,en
602176eb-9aef-48e3-a57c-eedac5491bba,"I have no strong opinion, it is standard.",Neutral,918,95,91,5874,2025-09-15 18:16:36,video,en
7b7cd579-cac0-44cc-9662-57f4f4a69bd8,Honestly this update is crazy.,Neutral,458,20,170,8325,2025-11-16 18:16:36,image,en
828fb78b-c591-4daa-84ad-f0e90215cc58,"It arrived today, looks passable.",Neutral,128,467,192,4960,2025-07-08 18:16:36,text,en
409e5608-763e-4fc5-8d97-35e1b3004e9f,"I have no strong opinion, it is undistinguished.",Neutral,994,74,200,2559,2024-12-31 18:16:36,video,en
ad71143a-5a9e-4810-812a-fa8b5e13c8a7,This is absolutely lit!,Positive,319,117,66,7585,2025-02-27 18:16:36,video,en
f0a8fbc1-7fde-4388-aa5d-40b3f42f95f1,"Despite the delay, the result was satisfied.",Positive,910,171,182,2771,2025-04-16 18:16:36,image,en
301a59ba-a9f3-44b5-a2a1-f46e23b30898,"I have no strong opinion, it is steady.",Neutral,232,481,179,1052,2025-09-10 18:16:36,video,en
e7df96f3-87b7-4218-9c04-8368c64877a6,I was stunning in this match,Positive,499,159,196,6397,2024-12-31 18:16:36,image,en
373a8f4c-8403-4065-8670-ce3039131d4e,The service was excited and the staff was excited.,Positive,725,496,151,5423,2025-08-07 18:16:36,image,en
7e26a431-c640-4dbf-8039-1af799ef9988,"I have no strong opinion, it is unchanged.",Neutral,243,437,188,7103,2024-12-27 18:16:36,image,en
49a4da33-1ecd-44e6-8444-154f716c5fd6,"The product is average, nothing special.",Neutral,457,26,116,3322,2025-03-15 18:16:36,text,en
c8812de0-fbba-451e-9b8d-1755e884f4a9,"It is okay, just undistinguished.",Neutral,451,316,71,1035,2025-09-03 18:16:36,text,en
13d09120-9c95-4160-aee3-83762dda92fa,"It is neither century nor regrettable, just ok.",Neutral,89,338,186,411,2025-03-19 18:16:36,image,en
484aa5b2-8533-401d-b759-ca6612916e42,I would love it if the app actually respond.,Negative,262,134,46,9023,2025-01-07 18:16:36,text,en
d28a6241-80d6-4a73-89ea-8db9c78aa2ee,"I regret buying this, it is pathetic.",Negative,562,444,86,6728,2024-12-22 18:16:36,text,en
ee02daf3-0564-4f2b-843f-8752b2537579,"It arrived today, looks flat.",Neutral,426,199,73,7847,2025-04-18 18:16:36,image,en
3b587d63-0cf8-4581-bbeb-8bf4ad72aa32,"It is okay, just balanced.",Neutral,418,201,124,2725,2025-06-24 18:16:36,image,en
0114d92d-c372-42c0-9018-3f0a6db8e8dc,"Not good at all, very nasty.",Negative,517,105,95,3979,2025-04-27 18:16:36,video,en
dc1cbba3-2ad9-4ab1-923d-cbf9ad955471,Honestly this update is ill.,Positive,991,284,152,8877,2025-01-17 18:16:36,text,en
2b7428c8-ae6e-49cf-80e7-8ddf77b64471,The quality is regrettable and not happy at all.,Negative,270,97,175,3415,2025-11-15 18:16:36,video,en
630e92a3-7d7a-4592-a79c-78f4a104e19f,"Super good experience, will come back again.",Positive,609,232,80,3525,2025-08-07 18:16:36,image,en
109827d3-99ee-441a-89e1-b9ce74936226,I have never seen such a superb performance.,Positive,178,487,121,7331,2025-10-01 18:16:36,video,en
806d8d65-6f8e-4507-9d4b-e8ea0fbe8a0c,The quality is pathetic and not joyful at all.,Negative,73,365,114,9679,2025-10-29 18:16:36,text,en
9ea84f53-162d-4e3c-9f9f-d1227250d1a5,"I thought it would be brilliant, but it was horrible.",Negative,817,323,171,763,2025-06-17 18:16:36,video,en
644b03fe-3576-43d4-a758-ec0f2c3a2723,I was highest in this match,Positive,314,307,186,6269,2025-06-09 18:16:36,video,en
bcec46f5-b4b3-49bd-a6a2-81f68759cc4b,An moderate experience overall.,Neutral,453,270,29,2495,2025-03-29 18:16:36,image,en
a7f6ee0a-1e85-4231-8510-07b1512b4de4,Just glad! I love it.,Positive,383,496,189,1724,2025-07-22 18:16:36,video,en
19ad2201-6949-47e3-b023-afef0757f545,I became wonderful wicket taker in this match,Positive,632,142,45,9470,2025-06-20 18:16:36,image,en
118e44d1-8791-48e5-b216-ad3495afff89,"Despite the delay, the result was excellent.",Positive,938,122,181,1341,2025-10-24 18:16:36,image,en
a6c86364-e659-49b4-a811-8926d069ef73,The new features are wicked.,Positive,215,297,118,291,2025-08-30 18:16:36,image,en
8010a83f-98a1-4992-96f9-1c66a4a72d34,Honestly this update is goated.,Positive,110,199,120,7405,2024-12-14 18:16:36,text,en
ef492f6f-959b-463d-826c-74a078416a70,I would love it if the app actually respond.,Negative,395,400,44,3848,2025-04-05 18:16:36,text,en
bd933870-59b0-40b2-985c-293841b15ac9,"Just a ok day, feeling ok.",Neutral,926,271,2,5265,2025-08-20 18:16:36,video,en
de4e8c12-2dac-401f-8ed2-ea0a71e26871,"Just insane, nothing else to say.",Positive,890,310,142,9189,2025-11-15 18:16:36,text,en
335be043-b99c-425e-90aa-84730b7c2399,"This is shameful, do not buy it.",Negative,371,21,102,5417,2025-02-08 18:16:36,text,en
92728c3c-67ec-436b-a978-71ef7dae7f47,I have my first stunning in Australia.,Positive,589,355,172,5000,2025-06-03 18:16:36,image,en
24c7873d-07fb-4dab-8f51-ce4d7b1d5344,"Not sure how I feel, seems balanced.",Neutral,312,499,148,1898,2025-06-11 18:16:36,image,en
384cc177-ddea-4780-b0e7-9f8f79362cbb,I am atrocious regarding the support I received.,Negative,223,326,111,2014,2025-03-14 18:16:36,image,en
9d1afb36-4b36-490c-8e21-98d67b22cb2d,"Standard quality, pretty decent.",Neutral,483,391,118,5529,2025-12-01 18:16:36,video,en
5877a0af-952b-4543-840e-30fa18729c58,"I wish it was highest, but it is not.",Negative,484,340,25,359,2025-01-10 18:16:36,video,en
9705a80c-cd9d-489c-924c-e57187fd1e7c,"The product is fair, nothing special.",Neutral,297,396,47,2602,2025-07-28 18:16:36,video,en
1176c0b9-8b19-45c8-b382-5a4b06c5f6e5,"I wish it was pleased, but it is not.",Negative,389,415,153,5432,2025-05-04 18:16:36,text,en
2148e09a-9f56-4b54-a2d4-c7953fb7bf79,"Just ill, nothing else to say.",Positive,936,313,181,6313,2025-06-19 18:16:36,text,en
c84899d3-8395-40d2-b87d-53c465235ec3,Honestly this update is sick.,Positive,145,228,0,722,2025-02-09 18:16:36,image,en
55e4b615-0e61-470f-be4c-448be740490c,I am lousy regarding the support I received.,Negative,350,305,77,9766,2025-11-23 18:16:36,image,en
d7ea68e4-2f87-4f8b-8027-271e956990ef,Honestly this update is ill.,Positive,366,392,141,3216,2025-11-20 18:16:36,image,en
3db53d09-8f0e-4aa3-aa58-6ebe84fa92ae,The new features are lit.,Positive,81,495,90,3772,2025-11-14 18:16:36,image,en
76674d70-8586-487d-9e9f-e9abaad3e06b,"Just a simple day, feeling simple.",Neutral,315,235,55,1234,2025-01-26 18:16:36,text,en
e151a377-564b-4075-971c-5f83bb84b942,I would love it if the app actually operate.,Negative,36,199,57,9981,2025-10-01 18:16:36,video,en
daf1f0d9-af09-440b-bd6e-3c4c40f980a3,"Standard quality, pretty simple.",Neutral,555,143,27,7905,2025-01-22 18:16:36,text,en
4c9edbb5-126f-45b4-a2e0-87c1d95037d9,"It is okay, just flat.",Neutral,613,230,12,8447,2025-08-29 18:16:36,text,en
7f6fa683-e9ce-4b3a-93ae-ca73ae4f944a,An regular experience overall.,Neutral,151,185,34,4553,2025-11-14 18:16:36,text,en
09e1aba3-0d20-4958-9be1-a95f8dc90103,"Definitely satisfied, I would recommend it to everyone.",Positive,586,496,63,1080,2024-12-06 18:16:36,image,en
a080087e-d35e-4421-af68-bc9075a7b987,"I have no strong opinion, it is middle.",Neutral,508,392,82,2488,2025-09-12 18:16:36,image,en
6b719e1f-829b-48fd-b2b8-b7abe8c15691,"Standard quality, pretty normal.",Neutral,744,124,200,8634,2025-04-16 18:16:36,text,en
10f6f13a-cb5b-4872-8cfb-629ac4e8e796,I am worst regarding the support I received.,Negative,262,386,50,3514,2025-09-22 18:16:36,video,en
90579c04-b439-42af-91c2-01075dc79d9e,The quality is frustrating and not terrific at all.,Negative,894,25,145,7591,2025-06-29 18:16:36,video,en
